Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,DeletionDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate,ContentLicense
"1476","1","13107","","2008-08-04 18:20:36","","370","248883","<p>How do you express an integer as a binary number with Python literals?</p>

<p>I was easily able to find the answer for hex:</p>

<pre><code>&gt;&gt;&gt; 0x12AF
4783
&gt;&gt;&gt; 0x100
256
</code></pre>

<p>and octal:</p>

<pre><code>&gt;&gt;&gt; 01267
695
&gt;&gt;&gt; 0100
64
</code></pre>

<p><strong>How do you use literals to express binary in Python?</strong></p>

<hr>

<p><strong><em>Summary of Answers</em></strong></p>

<ul>
<li>Python 2.5 and earlier: can express binary using <code>int('01010101111',2)</code> but not with a literal.</li>
<li>Python 2.5 and earlier: there is <em>no way</em> to express binary literals.</li>
<li>Python 2.6 beta: You can do like so: <code>0b1100111</code> or <code>0B1100111</code>.</li>
<li>Python 2.6 beta: will also allow <code>0o27</code> or <code>0O27</code> (second character is the letter O) to represent an octal.</li>
<li>Python 3.0 beta: Same as 2.6, but will no longer allow the older <code>027</code> syntax for octals.</li>
</ul>
","92","","4952130","","2017-03-13 13:47:17","2020-11-29 04:40:27","How do you express binary literals in Python?","<python><syntax><binary><integer><literals>","8","0","44","","","CC BY-SA 3.0"
"1496","1","1517","","2008-08-04 18:51:38","","35","9394","<p>For those of us that like to use the graphical version of Vim or Emacs, instead of the console version, which version do you recommend?</p>

<p>For Vim, there's <a href=""http://sourceforge.net/projects/macosxvim/"" rel=""nofollow noreferrer"">Mac OS X Vim</a>, <a href=""http://code.google.com/p/macvim/"" rel=""nofollow noreferrer"">MacVim</a>, <a href=""http://code.google.com/p/vim-cocoa/"" rel=""nofollow noreferrer"">Vim-Cocoa</a>.</p>

<p>For Emacs, <a href=""http://www.apple.com/downloads/macosx/unix_open_source/carbonemacspackage.html"" rel=""nofollow noreferrer"">CarbonEmacs</a>, <a href=""http://www.xemacs.org/"" rel=""nofollow noreferrer"">XEmacs</a>, and <a href=""http://aquamacs.org/"" rel=""nofollow noreferrer"">Aquamacs</a>.</p>

<p>Are there more? Which of these are ready for prime-time? If it's a tough call, what are the trade-offs? Are all of these still being maintained?</p>

<p>No discussion of Vim versus Emacs, if you don't mind, or comparisons with other editors.</p>
","136","","10106580","","2019-07-24 14:44:27","2019-07-24 14:44:27","What are the preferred versions of Vim and Emacs on Mac OS X?","<macos><vim><emacs><editor>","13","0","7","2012-08-03 16:38:59","","CC BY-SA 4.0"
"1503","1","1514","","2008-08-04 19:01:14","","21","4239","<p>I'm looking into using Visual Studio 2008's built in unit test projects instead of NUnit and I was wondering if anyone has any experience in trying to integrate this type of unit test project with Cruise Control.Net.</p>
","27","","2134","Chris Fournier","2008-08-23 20:04:46","2013-01-27 12:14:44","Integrating Visual Studio Test Project with Cruise Control","<visual-studio><unit-testing><continuous-integration><cruisecontrol.net>","1","0","2","","","CC BY-SA 2.5"
"1505","1","3507075","","2008-08-04 19:02:36","","31","7929","<p>How do I set the icon that appears proper on the <code>iPhone</code> for the websites I have created?</p>
","83","","14152908","Zack","2020-09-09 09:53:42","2020-12-15 17:42:38","How do I give my websites an icon for iPhone?","<html><ios><iphone><favicon><apple-touch-icon>","5","2","4","","","CC BY-SA 4.0"
"1508","1","1525","","2008-08-04 19:04:47","","18","619","<p>My office has a central Source Safe 2005 install that we use for source control. I can't change what the office uses on the server. </p>

<p>I develop on a laptop and would like to have a different local source control repository that can sync with the central server (when available) regardless of the what that central provider is. The reason for the request is so I can maintain a local stable branch/build for client presentations while continuing to develop without having to jump through flaming hoops. Also, as a consultant, my clients may request that I use their source control provider and flexibility here would make life easier.</p>

<p>Can any of the existing distributed source control clients handle that?</p>
","149","","55","Ryan Fox","2008-08-17 02:05:29","2008-11-07 16:51:43","Different Distributed Version Control Systems working together","<version-control><dvcs>","4","0","1","","","CC BY-SA 2.5"
"1528","1","1556","","2008-08-04 19:13:54","","44","25621","<p>I'm looking for some way to effectively hide inherited members. I have a library of classes which inherit from common base classes.  Some of the more recent descendant classes inherit dependency properties which have become vestigial and can be a little confusing when using <em>IntelliSense</em> or using the classes in a visual designer.</p>

<p>These classes are all controls that are written to be compiled for either WPF or Silverlight 2.0.  I know about <code>ICustomTypeDescriptor</code> and <code>ICustomPropertyProvider</code>, but I'm pretty certain those can't be used in Silverlight.  </p>

<p>It's not as much a functional issue as a usability issue.  What should I do?</p>

<p><strong>Update</strong></p>

<p>Some of the properties that I would really like to hide come from ancestors that are not my own and because of a specific tool I'm designing for, I can't do member hiding with the <code>new</code> operator.  (I know, it's ridiculous)</p>
","93","","1468295","MojoFilter","2015-04-30 10:33:31","2019-10-11 15:30:28","Hiding inherited members","<c#><wpf><silverlight><polymorphism><dependency-properties>","9","0","5","","","CC BY-SA 3.0"
"1535","1","2047","","2008-08-04 19:21:48","","40","2137","<p>I've never been completely happy with the way exception handling works, there's a lot exceptions and try/catch brings to the table (stack unwinding, etc.), but it seems to break a lot of the OO model in the process.</p>

<p>Anyway, here's the problem:</p>

<p>Let's say you have some class which wraps or includes networked file IO operations (e.g. reading and writing to some file at some particular UNC path somewhere). For various reasons you don't want those IO operations to fail, so if you detect that they fail you retry them and you keep retrying them until they succeed or you reach a timeout. I already have a convenient RetryTimer class which I can instantiate and use to sleep the current thread between retries and determine when the timeout period has elapsed, etc.</p>

<p>The problem is that you have a bunch of IO operations in several methods of this class, and you need to wrap each of them in try-catch / retry logic.</p>

<p>Here's an example code snippet:</p>

<pre><code>RetryTimer fileIORetryTimer = new RetryTimer(TimeSpan.FromHours(10));
bool success = false;
while (!success)
{
    try
    {
        // do some file IO which may succeed or fail
        success = true;
    }
    catch (IOException e)
    {
        if (fileIORetryTimer.HasExceededRetryTimeout)
        {
            throw e;
        }
        fileIORetryTimer.SleepUntilNextRetry();
    }
}
</code></pre>

<p>So, how do you avoid duplicating most of this code for every file IO operation throughout the class? My solution was to use anonymous delegate blocks and a single method in the class which executed the delegate block passed to it. This allowed me to do things like this in other methods:</p>

<pre><code>this.RetryFileIO( delegate()
    {
        // some code block
    } );
</code></pre>

<p>I like this somewhat, but it leaves a lot to be desired. I'd like to hear how other people would solve this sort of problem.</p>
","332","","","","","2020-12-16 01:54:30","Reducing duplicate error handling code in C#?","<c#><exception><error-handling>","4","2","5","","","CC BY-SA 2.5"
"1584","1","44389","","2008-08-04 21:04:06","","21","2694","<p>As a LAMP developer considering moving to a .Net IIS platform, one of my concerns is the loss of productivity due to lack of shell... Has anyone else had this experience?  Is there possibly a Linux shell equivalent for Windows?</p>
","40","","2574","Adam Mitz","2008-10-24 01:21:51","2020-12-15 18:07:31","Linux shell equivalent on IIS","<windows><iis><shell><command-line><terminal>","8","0","1","","","CC BY-SA 2.5"
"1598","1","3490980","","2008-08-04 21:17:51","","73","49258","<p>I'm not sure what the correct size should be.</p>

<p>Many sites seem to repeat that the apple-touch-icon should be 57x57 pixels but cite a broken link as their source.</p>

<p><a href=""http://www.hanselman.com/blog/MakeYourWebsiteMobileAndIPhoneFriendlyAddHomeScreenIPhoneIconsAndAdjustTheViewPort.aspx"" rel=""noreferrer"">Hanselman</a>'s and <a href=""http://playgroundblues.com/posts/2008/jan/15/iphone-bookmark-iconage/"" rel=""noreferrer"">playgroundblues</a>'s comments suggest different sizes including 163x163 and 60x60.</p>

<p>Apple's own <a href=""http://www.apple.com/apple-touch-icon.png"" rel=""noreferrer"">apple.com icon</a> is 129x129!</p>

<p>See my related question:
<a href=""https://stackoverflow.com/questions/1505/how-do-i-give-my-web-sites-an-icon-for-iphone"">How do I give my web sites an icon for iPhone?</a></p>
","83","","-1","","2017-05-23 12:09:57","2015-12-15 19:46:33","What are the correct pixel dimensions for an apple-touch-icon?","<iphone><favicon><apple-touch-icon>","11","3","18","","","CC BY-SA 2.5"
"1600","1","1793","","2008-08-04 21:27:53","","28","3805","<p>When I want to make a copy of a database, I always create a new empty database, and then restore a backup of the existing database into it. However, I'm wondering if this is really the least error-prone, least complicated, and most efficient way to do this?</p>
","230","","2384186","","2017-12-22 19:08:58","2017-12-22 19:08:58","What is the best way to copy a database?","<sql-server><sql-server-2008>","5","0","4","","","CC BY-SA 3.0"
"1607","1","1666","","2008-08-04 21:31:40","","136","40653","<p>What are the best methods for tracking and/or automating DB schema changes?  Our team uses Subversion for version control and we've been able to automate some of our tasks this way (pushing builds up to a staging server, deploying tested code to a production server) but we're still doing database updates manually.  I would like to find or create a solution that allows us to work efficiently across servers with different environments while continuing to use Subversion as a backend through which code and DB updates are pushed around to various servers.</p>

<p>Many popular software packages include auto-update scripts which detect DB version and apply the necessary changes.  Is this the best way to do this even on a larger scale (across multiple projects and sometimes multiple environments and languages)?  If so, is there any existing code out there that simplifies the process or is it best just to roll our own solution?  Has anyone implemented something similar before and integrated it into Subversion post-commit hooks, or is this a bad idea?</p>

<p>While a solution that supports multiple platforms would be preferable, we definitely need to support the Linux/Apache/MySQL/PHP stack as the majority of our work is on that platform.</p>
","72","","137","Flubba","2008-08-29 19:09:04","2016-05-02 09:04:43","Mechanisms for tracking DB schema changes","<php><mysql><database><svn><migration>","20","0","69","2012-05-03 12:25:33","","CC BY-SA 2.5"
